date,ecosystem_name,ecosystem_block,rep,gas,n,slope,slope_se,p_value,r.squared,qc_flag,area_m2,slope_per_min,flux_per_s,flux_per_h
220902,SW,1,4,CO2_umol,5,7.303066443714088,10.192279779284904,0.5254083034579999,0.14612969742403303,LOW_R2,0.05067074790974978,7.303066443714088,2.4021309943696574,8647.671579730766
220902,SW,1,4,N2O_nmol,5,-8.269817412291761,4.456582031537262,0.1605227961467839,0.5344076195782453,LOW_R2,0.05067074790974978,-8.269817412291761,-2.720115567474033,-9792.416042906518
220902,SW,2,1,CH4_nmol,5,-47.289304387810766,2.8486542139418285,4.758353751619943e-4,0.9892310683274721,OK,0.05067074790974978,-47.289304387810766,-15.554439309519784,-55995.981514271225
220902,SW,2,1,CO2_umol,5,-15.421593177450038,4.247058914597562,0.03596506740326304,0.8146438067853444,OK,0.05067074790974978,-15.421593177450038,-5.072483899690871,-18260.942038887137
220902,SW,2,1,N2O_nmol,5,-3.639666916688738,6.046126405404233,0.5896397956985356,0.10777587206487614,LOW_R2,0.05067074790974978,-3.639666916688738,-1.1971624217228805,-4309.78471820237
220902,SW,2,2,CH4_nmol,5,-3.0804353089084198,0.32563792742910586,0.002504021743446672,0.967562594968234,OK,0.05067074790974978,-3.0804353089084198,-1.0132194727666204,-3647.590101959833
220902,SW,2,2,CO2_umol,5,14.294081394142495,0.5520453016541991,1.263569337848132e-4,0.9955452923034515,OK,0.05067074790974978,14.294081394142495,4.701621738970527,16925.8382602939
220902,SW,2,2,N2O_nmol,5,0.9284479025364661,3.8300437774755873,0.8240885469772385,0.019211519004921133,LOW_R2,0.05067074790974978,0.9284479025364661,0.3053858951618841,1099.3892225827826
220902,SW,2,3,CH4_nmol,5,14.212303535155927,7.534495687478173,0.15572277356820144,0.542551817633531,LOW_R2,0.05067074790974978,14.212303535155927,4.674723294154389,16829.0038589558
220902,SW,2,3,CO2_umol,5,19.24361601294351,3.674112268113504,0.013546307212099151,0.9014218187582999,OK,0.05067074790974978,19.24361601294351,6.329626989526753,22786.657162296313
220902,SW,2,3,N2O_nmol,5,-3.5850889847485687,2.9668564651765466,0.31346258673971994,0.3273816149747785,LOW_R2,0.05067074790974978,-3.5850889847485687,-1.179210600671749,-4245.158162418296
220902,SW,2,4,CH4_nmol,5,13.700689963001725,12.802385578572379,0.3629938268448505,0.27628135530828,LOW_R2,0.05067074790974978,13.700689963001725,4.50644291107372,16223.194479865393
220902,SW,2,4,CO2_umol,5,21.854008781750327,4.068977542120617,0.012636440490568283,0.905797833394629,OK,0.05067074790974978,21.854008781750327,7.188239659390444,25877.662773805598
220902,SW,2,4,N2O_nmol,5,-3.172247173226833,4.285406287025522,0.5128210959216966,0.15444403401407536,LOW_R2,0.05067074790974978,-3.172247173226833,-1.0434183113818638,-3756.30592097471
220902,UP,1,1,CH4_nmol,5,-13.782388009186683,4.427514330597099,0.0527624055012657,0.763595548824111,NON_SIG,0.05067074790974978,-13.782388009186683,-4.53331510379343,-16319.934373656348
220902,UP,1,1,CO2_umol,5,14.249114154833698,4.019792265995103,0.038234019913657505,0.807262033964532,OK,0.05067074790974978,14.249114154833698,4.68683107533527,16872.591871206972
220902,UP,1,1,N2O_nmol,5,0.4488797543476186,7.958882103495714,0.9585694565811742,0.001059191272694769,LOW_R2,0.05067074790974978,0.4488797543476186,0.14764592092566017,531.5253153323766
220902,UP,1,2,CH4_nmol,5,-4.179598250538425,0.39377026890902206,0.001786857410813365,0.9740626901347066,OK,0.05067074790974978,-4.179598250538425,-1.374757107717834,-4949.125587784202
220902,UP,1,2,CO2_umol,5,10.399185092548105,0.3427169252820786,7.862922559334042e-5,0.9967522620953663,OK,0.05067074790974978,10.399185092548105,3.420509045005022,12313.832562018079
220902,UP,1,2,N2O_nmol,5,15.063552877391823,4.586789727216601,0.04628224828481397,0.782378816598033,OK,0.05067074790974978,15.063552877391823,4.95471697142425,17836.9810971273
220902,UP,1,3,CH4_nmol,5,-6.053154972921551,0.38125193929560625,5.432426517795265e-4,0.9882390125542998,OK,0.05067074790974978,-6.053154972921551,-1.991009021517665,-7167.632477463594
220902,UP,1,3,CO2_umol,5,25.794344593329864,0.5484983955742733,2.1169804159814378e-5,0.998645327678443,OK,0.05067074790974978,25.794344593329864,8.484298356674628,30543.47408402866
220902,UP,1,3,N2O_nmol,5,0.9213798555698458,0.6782011223759563,0.2674145298157014,0.3808940239777724,LOW_R2,0.05067074790974978,0.9213798555698458,0.30306106697922486,1091.0198411252095
220902,UP,1,4,CH4_nmol,5,-2.5177653162843647,1.205137249018357,0.1278752608283968,0.5926531408540244,LOW_R2,0.05067074790974978,-2.5177653162843647,-0.8281455672639053,-2981.324042150059
220902,UP,1,4,CO2_umol,5,12.72994097957947,0.8590948254117101,6.66867809647216e-4,0.9865210201478737,OK,0.05067074790974978,12.72994097957947,4.187143307434138,15073.715906762898
220902,UP,1,4,N2O_nmol,5,-5.372458746269556,9.319087983435503,0.6046874436772385,0.09973518072261717,LOW_R2,0.05067074790974978,-5.372458746269556,-1.7671138240148936,-6361.609766453617
220902,UP,2,1,CH4_nmol,5,-10.990101810426133,3.951200144399245,0.06890688333560283,0.7205797232055835,NON_SIG,0.05067074790974978,-10.990101810426133,-3.6148738880536238,-13013.545996993045
220902,UP,2,1,CO2_umol,5,10.127260690498655,0.3409239516730222,8.379118634445507e-5,0.9966117277674544,OK,0.05067074790974978,10.127260690498655,3.331067433139277,11991.842759301397
220902,UP,2,1,N2O_nmol,5,5.286108588179068,3.635824401535417,0.2419468134452399,0.4133534834374428,LOW_R2,0.05067074790974978,5.286108588179068,1.7387114545832942,6259.361236499859
220902,UP,2,2,CH4_nmol,5,-2.9339205803058706,0.30872670925102996,0.0024705977908745366,0.9678499976869468,OK,0.05067074790974978,-2.9339205803058706,-0.9650277202445313,-3474.0997928803126
220902,UP,2,2,CO2_umol,5,9.310625104432345,0.7632076799810018,0.0011859203541092545,0.9802402444577902,OK,0.05067074790974978,9.310625104432345,3.062458942786083,11024.852194029898
220902,UP,2,2,N2O_nmol,5,2.5070321877860544,4.345308130134701,0.6044187578449014,0.09987571217849937,LOW_R2,0.05067074790974978,2.5070321877860544,0.8246152172621558,2968.6147821437607
220902,UP,2,3,CH4_nmol,5,42.83110726018576,20.65748503582395,0.1298198562166146,0.5889827104273334,LOW_R2,0.05067074790974978,42.83110726018576,14.088045215776404,50716.96277679505
220902,UP,2,3,CO2_umol,5,18.796213366137025,5.310314774311411,0.038375594627508156,0.8068072428331515,OK,0.05067074790974978,18.796213366137025,6.182466920103872,22256.880912373937
220902,UP,2,3,N2O_nmol,5,5.32558896741375,4.5442082131686306,0.325819245915358,0.31404566069907675,LOW_R2,0.05067074790974978,5.32558896741375,1.7516973754098435,6306.110551475436
220902,UP,2,4,CH4_nmol,2,NA,NA,NA,NA,MISSING,0.05067074790974978,NA,NA,NA
220902,UP,2,4,CO2_umol,2,NA,NA,NA,NA,MISSING,0.05067074790974978,NA,NA,NA
220902,UP,2,4,N2O_nmol,2,NA,NA,NA,NA,MISSING,0.05067074790974978,NA,NA,NA
