row,date_collected,timepoint,gc_run_date,filename,chamber,co2_height,ch4_height,n2o_height,mean_co2_height,mean_ch4_height,mean_n2o_height,co2_precision,ch4_precision,n2o_precision,co2_ppm,ch4_ppm,n2o_ppm
45,2023-08-18,T2,2023-08-30,08182023_045,SW 1-3,398389,2430,3955,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,411.6204883550931,2.4545049431414947,0.30979314486386983
46,2023-08-18,T2,2023-08-30,08182023_046,SW 1-4,571317,2304,3955,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,590.2918568172482,2.3272343164600837,0.30979314486386983
47,2023-08-18,T2,2023-08-30,08182023_047,UP 1-1,876543,2025,3993,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,905.6551705098242,2.0454207859512454,0.3127696655983394
48,2023-08-18,T2,2023-08-30,08182023_048,UP 1-2,639670,2195,3958,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,660.9150297475643,2.217135123537276,0.3100281333429069
49,2023-08-18,T2,2023-08-30,08182023_049,UP 1-3,880724,2203,4029,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,909.9750319061295,2.225215798247207,0.31558952734678425
50,2023-08-18,T2,2023-08-30,08182023_050,UP 1-4,917172,2194,3954,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,947.6335605290744,2.2161250391985345,0.3097148153708575
52,2023-08-18,T2,2023-08-30,08182023_052,SW 2-1,395768,2383,4008,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,408.9124384340895,2.407030979220651,0.31394460799352475
53,2023-08-18,T2,2023-08-30,08182023_053,SW 2-2,396333,2393,3972,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,409.49620348764427,2.4171318226080643,0.3111247462450799
54,2023-08-18,T2,2023-08-30,08182023_054,SW 2-3,396504,2481,3957,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,409.6728828224369,2.5060192444173035,0.30994980384989457
55,2023-08-18,T2,2023-08-30,08182023_055,SW 2-4,396994,2486,3988,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,410.1791569396791,2.5110696661110103,0.3123780181332776
56,2023-08-18,T2,2023-08-30,08182023_056,UP 2-1,778103,2240,4029,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,803.9457335683541,2.262588918780637,0.31558952734678425
57,2023-08-18,T2,2023-08-30,08182023_057,UP 2-2,750852,1926,4033,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,775.7896601622996,1.9454224364158512,0.31590284531883367
58,2023-08-18,T2,2023-08-30,08182023_058,UP 2-3,674197,2250,4011,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,696.5887571884231,2.2726897621680506,0.31417959647256183
59,2023-08-18,T2,2023-08-30,08182023_059,UP 2-4,738766,2640,4035,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,763.3022540786485,2.6666226542771794,0.31605950430485835
61,2023-08-18,T3,2023-08-30,08182023_061,SW 1-1,580720,2352,4026,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,600.0071538058774,2.3757183647196687,0.31535453886774717
62,2023-08-18,T3,2023-08-30,08182023_062,SW 1-2,399816,2440,3997,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,413.09488257000044,2.464605786528908,0.31308298357038883
63,2023-08-18,T3,2023-08-30,08182023_063,SW 1-3,397404,2473,3955,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,410.6027740581879,2.497938569707373,0.30979314486386983
64,2023-08-18,T3,2023-08-30,08182023_064,SW 1-4,582004,2486,3940,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,601.3337986355486,2.5110696661110103,0.3086182024686845
65,2023-08-18,T3,2023-08-30,08182023_065,UP 1-1,1319960,2221,4008,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,1363.7991506020214,2.2433973163445513,0.31394460799352475
66,2023-08-18,T3,2023-08-30,08182023_066,UP 1-2,776370,2124,3993,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,802.1551763332914,2.1454191354866397,0.3127696655983394
67,2023-08-18,T3,2023-08-30,08182023_067,UP 1-3,1249364,2155,4041,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,1290.8584820697172,2.1767317499876215,0.3165294812629325
68,2023-08-18,T3,2023-08-30,08182023_068,UP 1-4,1206853,2142,4018,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,1246.9355861552633,2.163600653583984,0.31472790292364833
70,2023-08-18,T3,2023-08-30,08182023_070,SW 2-1,395522,2411,4010,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,408.65826816298426,2.4353133407054086,0.31410126697954943
71,2023-08-18,T3,2023-08-30,08182023_071,SW 2-2,394381,2400,4000,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,407.47937271854886,2.4242024129792537,0.3133179720494259
72,2023-08-18,T3,2023-08-30,08182023_072,SW 2-3,393886,2418,3957,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,406.96793253888586,2.4423839310765985,0.30994980384989457
73,2023-08-18,T3,2023-08-30,08182023_073,SW 2-4,395389,2403,3980,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,408.5208509025899,2.427232665995478,0.31175138218917875
74,2023-08-18,T3,2023-08-30,08182023_074,UP 2-1,1013347,2201,4054,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,1047.0027711939047,2.223195629569724,0.3175477646720931
75,2023-08-18,T3,2023-08-30,08182023_075,UP 2-2,1004946,1901,4081,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,1038.3227531144119,1.9201703279473172,0.31966266098342677
76,2023-08-18,T3,2023-08-30,08182023_076,UP 2-3,931015,2209,4058,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,961.9363209474081,2.231276304279655,0.3178610826441426
77,2023-08-18,T3,2023-08-30,08182023_077,UP 2-4,1083065,1989,4072,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,1119.0362791651098,2.0090577497565567,0.31895769554631553
79,2023-08-18,T4,2023-08-30,08182023_079,SW 1-1,696115,2415,4023,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,719.2347084164112,2.439353678060374,0.3151195503887101
80,2023-08-18,T4,2023-08-30,08182023_080,SW 1-2,394107,2474,4000,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,407.1962724978869,2.498948654046114,0.3133179720494259
81,2023-08-18,T4,2023-08-30,08182023_081,SW 1-3,392798,2498,3974,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,405.8437973561114,2.5231906781759066,0.31128140523110465
82,2023-08-18,T4,2023-08-30,08182023_082,SW 1-4,848418,2376,3979,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,876.5960693926072,2.399960388849461,0.3116730526961664
83,2023-08-18,T4,2023-08-30,08182023_083,UP 1-1,1587736,2210,3962,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,1640.4686567625163,2.2322863886183963,0.31034145131495633
84,2023-08-18,T4,2023-08-30,08182023_084,UP 1-2,909844,2177,3970,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,940.0621794450934,2.1989536054399315,0.31096808725905517
85,2023-08-18,T4,2023-08-30,08182023_085,UP 1-3,1476591,2157,4065,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,1525.6322552096951,2.1787519186651045,0.3184093890952291
86,2023-08-18,T4,2023-08-30,08182023_086,UP 1-4,1524768,2096,4134,965919.4166666666,10098.166666666666,12766.583333333334,2.796082541517779,5.115860694870901,2.6472512940853803,1575.4093330594433,2.1171367740018816,0.32381412411308164
