date,ecosystem_name,ecosystem_block,rep,row,date_collected,site,ecosystem,chamber_no,timepoint,gc_run_date,filename,chamber,co2_height,ch4_height,n2o_height,site_str,eco_str,tp_str,chamber_str,is_std,qc_co2_low,qc_ch4_low,qc_n2o_low,qc_any_low,mean_co2_height,mean_ch4_height,mean_n2o_height,co2_precision,ch4_precision,n2o_precision,n_std_used,n_std_total,n_std_dropped_low,qc_flag,co2_ppm,ch4_ppm,n2o_ppm,time_point,total_vol_m3,average_temp_kelvin,n_air_mol,co2_mol,ch4_mol,n2o_mol,min_elapsed,ch4_nmol,co2_umol,n2o_nmol
221019,SW,1,3,18,2022-10-19,JWP,SW-1,3,T1,2022-12-05,221019_018,3,487466,2355,422,JWP,SW-1,T1,3,FALSE,FALSE,FALSE,FALSE,FALSE,981459.8571428572,10209.857142857143,14655.42857142857,1.8530257551414353,2.55524850971913,43.57340086473221,7,7,0,WARN,495.6810657709747,2.329660412206691,0.0287947908137404,1,0.01221925086,285.15,0.5222201973253113,2.58854663977339e-4,1.2165957201635443e-6,1.503722134069257e-8,5.03,1216.5957201635442,258.85466397733904,15.037221340692572
221019,SW,1,3,19,2022-10-19,JWP,SW-1,3,T2,2022-12-05,221019_019,3,314948,1632,457,JWP,SW-1,T2,3,FALSE,FALSE,FALSE,FALSE,FALSE,981459.8571428572,10209.857142857143,14655.42857142857,1.8530257551414353,2.55524850971913,43.57340086473221,7,7,0,WARN,320.25569024801104,1.6144398270578852,0.03118298436464304,2,0.01221925086,285.15,0.5222201973253113,1.672439897558701e-4,8.430930850560102e-7,1.6284384248095985e-8,10.03,NA,NA,16.284384248095986
221019,SW,1,3,20,2022-10-19,JWP,SW-1,3,T3,2022-12-05,221019_020,3,31341,0,360,JWP,SW-1,T3,3,FALSE,FALSE,FALSE,FALSE,FALSE,981459.8571428572,10209.857142857143,14655.42857142857,1.8530257551414353,2.55524850971913,43.57340086473221,7,7,0,WARN,31.869177096101303,0,0.02456427652357,3,0.01221925086,285.15,0.5222201973253113,1.6642727951721313e-5,0,1.2827961333292236e-8,20.02,NA,NA,12.827961333292237
221019,SW,1,3,21,2022-10-19,JWP,SW-1,3,T4,2022-12-05,221019_021,3,557364,2384,5441,JWP,SW-1,T4,3,FALSE,FALSE,FALSE,FALSE,FALSE,981459.8571428572,10209.857142857143,14655.42857142857,1.8530257551414353,2.55524850971913,43.57340086473221,7,7,0,WARN,566.7570282694045,2.358348374819852,0.3712617460131789,4,0.01221925086,285.15,0.5222201973253113,2.959719671383555e-4,1.2315771536602503e-6,1.9388038226234188e-7,30.05,1231.5771536602504,295.97196713835547,193.88038226234187
221019,SW,1,4,22,2022-10-19,JWP,SW-1,4,T0,2022-12-05,221019_022,4,460834,2350,5327,JWP,SW-1,T0,4,FALSE,FALSE,FALSE,FALSE,FALSE,981459.8571428572,10209.857142857143,14655.42857142857,1.8530257551414353,2.55524850971913,43.57340086473221,7,7,0,WARN,468.6002475321384,2.324714211756146,0.36348305844738177,0,0.0153861726,285.6,0.6565304241002212,3.076503192457434e-4,1.5262456073560739e-6,2.3863768651570505e-7,0.53,1526.2456073560738,307.6503192457434,NA
221019,SW,1,4,23,2022-10-19,JWP,SW-1,4,T1,2022-12-05,221019_023,4,483767,2337,354,JWP,SW-1,T1,4,FALSE,FALSE,FALSE,FALSE,FALSE,981459.8571428572,10209.857142857143,14655.42857142857,1.8530257551414353,2.55524850971913,43.57340086473221,7,7,0,WARN,491.91972803195944,2.311854090584729,0.02415487191484384,1,0.0153861726,285.6,0.6565304241002212,3.229602676680878e-4,1.5178025465494233e-6,1.5858408302338947e-8,5.02,1517.8025465494234,322.9602676680878,15.858408302338947
221019,SW,1,4,24,2022-10-19,JWP,SW-1,4,T2,2022-12-05,221019_024,4,510613,2391,131,JWP,SW-1,T2,4,FALSE,FALSE,FALSE,FALSE,FALSE,981459.8571428572,10209.857142857143,14655.42857142857,1.8530257551414353,2.55524850971913,43.57340086473221,7,7,0,WARN,519.2181527255536,2.365273055450615,0.0089386672905213,2,0.0153861726,285.6,0.6565304241002212,3.408825140094411e-4,1.5528737222078182e-6,5.868507027136725e-9,10,1552.8737222078182,340.88251400944114,NA
221019,SW,1,4,25,2022-10-19,JWP,SW-1,4,T3,2022-12-05,221019_025,4,545547,2391,392,JWP,SW-1,T3,4,FALSE,FALSE,FALSE,FALSE,FALSE,981459.8571428572,10209.857142857143,14655.42857142857,1.8530257551414353,2.55524850971913,43.57340086473221,7,7,0,WARN,554.7408811858836,2.365273055450615,0.02674776777010956,3,0.0153861726,285.6,0.6565304241002212,3.6420426599069857e-4,1.5528737222078182e-6,1.7560723317844258e-8,20.02,1552.8737222078182,364.20426599069856,17.560723317844257
221019,SW,1,4,26,2022-10-19,JWP,SW-1,4,T4,2022-12-05,221019_026,4,580925,2401,265,JWP,SW-1,T4,4,FALSE,FALSE,FALSE,FALSE,FALSE,981459.8571428572,10209.857142857143,14655.42857142857,1.8530257551414353,2.55524850971913,43.57340086473221,7,7,0,WARN,590.7150921972066,2.375165456351705,0.0180820368854057,4,0.0153861726,285.6,0.6565304241002212,3.8782243000263323e-4,1.5593683843667802e-6,1.1871407344971246e-8,30.02,1559.3683843667802,387.8224300026332,11.871407344971246
221019,SW,2,1,64,2022-10-19,JWP,SW-2,1,T0,2022-12-07,221019_064,1,467313,2715,235,JWP,SW-2,T0,1,FALSE,FALSE,FALSE,FALSE,FALSE,996485.25,10598.625,8467.5,1.1930654679422816,2.293612264753985,101.15616373634975,8,8,0,WARN,468.0233591014017,2.5872695750628028,0.02775317390020667,0,0.01285263521,285.25,0.5490968948740679,2.5699017321111046e-4,1.420661689869134e-6,1.5239181611503505e-8,0.3,NA,256.99017321111046,15.239181611503504
221019,SW,2,1,65,2022-10-19,JWP,SW-2,1,T1,2022-12-07,221019_065,1,499810,2324,929,JWP,SW-2,T1,1,FALSE,FALSE,FALSE,FALSE,FALSE,996485.25,10598.625,8467.5,1.1930654679422816,2.293612264753985,101.15616373634975,8,8,0,WARN,500.56975755536774,2.2146646381016404,0.10971361086507234,1,0.01285263521,285.25,0.5490968948740679,2.748612995415174e-4,1.216065475969012e-6,6.024340305143302e-8,5.47,1216.065475969012,274.8612995415174,60.24340305143301
221019,SW,2,1,66,2022-10-19,JWP,SW-2,1,T2,2022-12-07,221019_066,1,532528,2386,5424,JWP,SW-2,T2,1,FALSE,FALSE,FALSE,FALSE,FALSE,996485.25,10598.625,8467.5,1.1930654679422816,2.293612264753985,101.15616373634975,8,8,0,WARN,533.3374919498307,2.273747773885763,0.6405668733392382,2,0.01285263521,285.25,0.5490968948740679,2.928539607495752e-4,1.2485078423674967e-6,3.517332811097661e-7,10.02,1248.5078423674968,292.8539607495752,NA
221019,SW,2,1,67,2022-10-19,JWP,SW-2,1,T3,2022-12-07,221019_067,1,617811,2335,1023,JWP,SW-2,T3,1,FALSE,FALSE,FALSE,FALSE,FALSE,996485.25,10598.625,8467.5,1.1930654679422816,2.293612264753985,101.15616373634975,8,8,0,WARN,618.750130019486,2.2251471299343075,0.120814880425155,3,0.01285263521,285.25,0.5490968948740679,3.3975377509662554e-4,1.2218213796848721e-6,6.633907569603441e-8,20.02,1221.8213796848722,339.75377509662553,66.33907569603441
221019,SW,2,1,68,2022-10-19,JWP,SW-2,1,T4,2022-12-07,221019_068,1,690893,2240,464,JWP,SW-2,T4,1,FALSE,FALSE,FALSE,FALSE,FALSE,996485.25,10598.625,8467.5,1.1930654679422816,2.293612264753985,101.15616373634975,8,8,0,WARN,691.9432214375477,2.1346165186521833,0.05479775612636551,4,0.01285263521,285.25,0.5490968948740679,3.7994387432051696e-4,1.1721113021388066e-6,3.0089277735053734e-8,30.02,NA,379.94387432051695,30.089277735053734
221019,SW,2,2,70,2022-10-19,JWP,SW-2,2,T0,2022-12-07,221019_070,2,488332,2777,6057,JWP,SW-2,T0,2,FALSE,FALSE,FALSE,FALSE,FALSE,996485.25,10598.625,8467.5,1.1930654679422816,2.293612264753985,101.15616373634975,8,8,0,WARN,489.07430993082943,2.6463527108469256,0.7153232949512843,0,0.01240926616,285,0.530620102473804,2.5951266045280165e-4,1.4042079466114244e-6,3.795649200689496e-7,0.43,NA,259.51266045280164,NA
221019,SW,2,2,71,2022-10-19,JWP,SW-2,2,T1,2022-12-07,221019_071,2,511239,2353,520,JWP,SW-2,T1,2,FALSE,FALSE,FALSE,FALSE,FALSE,996485.25,10598.625,8467.5,1.1930654679422816,2.293612264753985,101.15616373634975,8,8,0,WARN,512.0161306953615,2.2423002983877622,0.06141127841747859,1,0.01240926616,285,0.530620102473804,2.7168605173781335e-4,1.1898096141075556e-6,3.25860588469298e-8,5.03,1189.8096141075555,271.68605173781333,32.586058846929795
221019,SW,2,2,72,2022-10-19,JWP,SW-2,2,T2,2022-12-07,221019_072,2,565875,2339,104,JWP,SW-2,T2,2,FALSE,FALSE,FALSE,FALSE,FALSE,996485.25,10598.625,8467.5,1.1930654679422816,2.293612264753985,101.15616373634975,8,8,0,WARN,566.7351824826309,2.228958945146186,0.01228225568349571,2,0.01240926616,285,0.530620102473804,3.007210806044436e-4,1.1827304238833714e-6,6.517211769385955e-9,10.02,1182.7304238833713,300.72108060444356,NA
221019,SW,2,2,73,2022-10-19,JWP,SW-2,2,T3,2022-12-07,221019_073,2,651214,2339,458,JWP,SW-2,T3,2,FALSE,FALSE,FALSE,FALSE,FALSE,996485.25,10598.625,8467.5,1.1930654679422816,2.293612264753985,101.15616373634975,8,8,0,WARN,652.20390567748,2.228958945146186,0.05408916445231768,3,0.01240926616,285,0.530620102473804,3.4607250326439956e-4,1.1827304238833714e-6,2.870079798441124e-8,20.03,1182.7304238833713,NA,28.700797984411242
221019,SW,2,2,74,2022-10-19,JWP,SW-2,2,T4,2022-12-07,221019_074,2,49833,274,669,JWP,SW-2,T4,2,FALSE,FALSE,FALSE,FALSE,FALSE,996485.25,10598.625,8467.5,1.1930654679422816,2.293612264753985,101.15616373634975,8,8,0,WARN,49.90875078181037,0.26110934201370456,0.07900797165633304,4,0.01240926616,285,0.530620102473804,2.6482586454183764e-5,1.3854986581617945e-7,4.1923218016530835e-8,30.02,NA,NA,41.92321801653083
221019,SW,2,3,75,2022-10-19,JWP,SW-2,3,T0,2022-12-07,221019_075,3,479468,2346,5476,JWP,SW-2,T0,3,FALSE,FALSE,FALSE,FALSE,FALSE,996485.25,10598.625,8467.5,1.1930654679422816,2.293612264753985,101.15616373634975,8,8,0,WARN,480.19683582872904,2.235629621766974,0.6467080011809861,0,0.01234592773,285.05,0.5278191519607633,2.5345708666136164e-4,1.1800081310594063e-6,3.4134486874958847e-7,0.62,1180.0081310594064,253.45708666136164,341.34486874958844
221019,SW,2,3,76,2022-10-19,JWP,SW-2,3,T1,2022-12-07,221019_076,3,492648,2325,5455,JWP,SW-2,T1,3,FALSE,FALSE,FALSE,FALSE,FALSE,996485.25,10598.625,8467.5,1.1930654679422816,2.293612264753985,101.15616373634975,8,8,0,WARN,493.39687065112105,2.21561759190461,0.6442279303218187,1,0.01234592773,285.05,0.5278191519607633,2.6042431784716914e-4,1.16944539842844e-6,3.4003583985190006e-7,5,NA,260.42431784716916,340.03583985190005
221019,SW,2,3,77,2022-10-19,JWP,SW-2,3,T2,2022-12-07,221019_077,3,520530,2340,580,JWP,SW-2,T2,3,FALSE,FALSE,FALSE,FALSE,FALSE,996485.25,10598.625,8467.5,1.1930654679422816,2.293612264753985,101.15616373634975,8,8,0,WARN,521.3212538770645,2.229911898949156,0.0684971951579569,2,0.01234592773,285.05,0.5278191519607633,2.75163342120514e-4,1.1769902074505587e-6,3.615413145996371e-8,10.03,1176.9902074505587,275.16334212051396,36.154131459963715
221019,SW,2,3,78,2022-10-19,JWP,SW-2,3,T3,2022-12-07,221019_078,3,580904,2352,401,JWP,SW-2,T3,3,FALSE,FALSE,FALSE,FALSE,FALSE,996485.25,10598.625,8467.5,1.1930654679422816,2.293612264753985,101.15616373634975,8,8,0,WARN,581.7870279565102,2.2413473445847925,0.0473575435488633,3,0.01234592773,285.05,0.5278191519607633,3.0707833571777814e-4,1.183026054668254e-6,2.4996218474905944e-8,20.02,1183.026054668254,307.07833571777815,24.996218474905945
221019,SW,2,3,79,2022-10-19,JWP,SW-2,3,T4,2022-12-07,221019_079,3,623291,2272,403,JWP,SW-2,T4,3,FALSE,FALSE,FALSE,FALSE,FALSE,996485.25,10598.625,8467.5,1.1930654679422816,2.293612264753985,101.15616373634975,8,8,0,WARN,624.238460127734,2.1651110403472145,0.04759374077354591,4,0.01234592773,285.05,0.5278191519607633,0.00032948501464591336,1.1427870732169528e-6,2.5120887893733408e-8,30.02,NA,329.48501464591334,25.120887893733407
221019,SW,2,4,81,2022-10-19,JWP,SW-2,4,T0,2022-12-07,221019_081,4,484406,2681,380,JWP,SW-2,T0,4,FALSE,FALSE,FALSE,FALSE,FALSE,996485.25,10598.625,8467.5,1.1930654679422816,2.293612264753985,101.15616373634975,8,8,0,WARN,485.1423420467087,2.554869145761832,0.04487747268969589,0,0.01380271173,285.1,0.5899968053145136,2.8623243193035913e-4,1.507364633996101e-6,2.6477565517509907e-8,0.53,NA,286.23243193035916,26.47756551750991
221019,SW,2,4,82,2022-10-19,JWP,SW-2,4,T1,2022-12-07,221019_082,4,501626,2340,423,JWP,SW-2,T1,4,FALSE,FALSE,FALSE,FALSE,FALSE,996485.25,10598.625,8467.5,1.1930654679422816,2.293612264753985,101.15616373634975,8,8,0,WARN,502.3885180437944,2.229911898949156,0.04995571302037201,1,0.01380271173,285.1,0.5899968053145136,2.9640762067253154e-4,1.3156408965128224e-6,2.9473711089228135e-8,5.02,1315.6408965128223,296.40762067253155,29.473711089228136
221019,SW,2,4,83,2022-10-19,JWP,SW-2,4,T2,2022-12-07,221019_083,4,536700,2308,300,JWP,SW-2,T2,4,FALSE,FALSE,FALSE,FALSE,FALSE,996485.25,10598.625,8467.5,1.1930654679422816,2.293612264753985,101.15616373634975,8,8,0,WARN,537.515833776767,2.199417377254125,0.0354295837023915,2,0.01380271173,285.1,0.5899968053145136,3.1713262473425963e-4,1.2976492261331599e-6,2.090334119803414e-8,10.02,1297.6492261331598,317.13262473425965,20.90334119803414
221019,SW,2,4,84,2022-10-19,JWP,SW-2,4,T3,2022-12-07,221019_084,4,598210,2228,902,JWP,SW-2,T3,4,FALSE,FALSE,FALSE,FALSE,FALSE,996485.25,10598.625,8467.5,1.1930654679422816,2.293612264753985,101.15616373634975,8,8,0,WARN,599.1193346815721,2.123181073016547,0.1065249483318571,3,0.01380271173,285.1,0.5899968053145136,3.534784934642844e-4,1.2526700501840038e-6,6.284937920208931e-8,20,1252.670050184004,353.47849346428444,62.84937920208931
221019,SW,2,4,85,2022-10-19,JWP,SW-2,4,T4,2022-12-07,221019_085,4,667662,2191,724,JWP,SW-2,T4,4,FALSE,FALSE,FALSE,FALSE,FALSE,996485.25,10598.625,8467.5,1.1930654679422816,2.293612264753985,101.15616373634975,8,8,0,WARN,668.6769081629658,2.087921782306667,0.08550339533510481,4,0.01380271173,285.1,0.5899968053145136,3.9451723960373615e-4,1.2318671813075188e-6,5.0446730091255725e-8,30.02,1231.8671813075189,394.51723960373613,50.44673009125572
221019,UP,1,1,28,2022-10-19,JWP,UP-1,1,T0,2022-12-05,221019_028,1,471993,2411,5436,JWP,UP-1,T0,1,FALSE,FALSE,FALSE,FALSE,FALSE,981459.8571428572,10209.857142857143,14655.42857142857,1.8530257551414353,2.55524850971913,43.57340086473221,7,7,0,WARN,479.94730560990854,2.385057857252795,0.3709205755059071,0,0.01443609608,284.7,0.6179377913266006,2.965775779817399e-4,1.473817384496947e-6,2.2920584118571184e-7,0.45,1473.817384496947,296.5775779817399,229.20584118571185
221019,UP,1,1,36,2022-10-19,JWP,UP-1,1,T0,2022-12-06,221019_036,1,472276,2580,5632,JWP,UP-1,T0,1,FALSE,FALSE,FALSE,FALSE,FALSE,989858,10376.444444444443,15256.555555555557,3.79699421641754,4.310213283779957,37.41652021107459,9,9,0,WARN,476.1606695101721,2.51126483059922,0.36915278678018193,0,0.01443609608,284.7,0.6179377913266006,2.942376724337112e-4,1.5518054428566516e-6,2.2811345772500516e-7,0.45,1551.8054428566516,294.23767243371117,228.11345772500516
221019,UP,1,1,37,2022-10-19,JWP,UP-1,1,T1,2022-12-06,221019_037,1,512213,2287,5776,JWP,UP-1,T1,1,FALSE,FALSE,FALSE,FALSE,FALSE,989858,10376.444444444443,15256.555555555557,3.79699421641754,4.310213283779957,37.41652021107459,9,9,0,WARN,516.4261681978627,2.2260708013877584,0.3785913523512661,1,0.01443609608,284.7,0.6179377913266006,3.1911924575944684e-4,1.3755732743461873e-6,2.339459040872922e-7,6.33,1375.5732743461872,319.11924575944687,233.94590408729218
221019,UP,1,1,38,2022-10-19,JWP,UP-1,1,T2,2022-12-06,221019_038,1,269192,1358,649,JWP,UP-1,T2,1,FALSE,FALSE,FALSE,FALSE,FALSE,989858,10376.444444444443,15256.555555555557,3.79699421641754,4.310213283779957,37.41652021107459,9,9,0,WARN,271.40621786155185,1.3218207906797446,0.04253909066412252,2,0.01443609608,284.7,0.6179377913266006,1.6771215881767354e-4,8.168030199222223e-7,2.6286511730029886e-8,10.27,NA,NA,26.286511730029886
221019,UP,1,1,39,2022-10-19,JWP,UP-1,1,T3,2022-12-06,221019_039,1,606755,2165,5343,JWP,UP-1,T3,1,FALSE,FALSE,FALSE,FALSE,FALSE,989858,10376.444444444443,15256.555555555557,3.79699421641754,4.310213283779957,37.41652021107459,9,9,0,WARN,611.7458160665469,2.1073210690881052,0.3502101100437699,3,0.01443609608,284.7,0.6179377913266006,3.780208584334509e-4,1.3021933270483146e-6,2.1640806190069293e-7,20.03,1302.1933270483146,378.02085843345094,216.40806190069293
221019,UP,1,1,40,2022-10-19,JWP,UP-1,1,T4,2022-12-06,221019_040,1,675086,2071,242,JWP,UP-1,T4,1,FALSE,FALSE,FALSE,FALSE,FALSE,989858,10376.444444444443,15256.555555555557,3.79699421641754,4.310213283779957,37.41652021107459,9,9,0,WARN,680.6388673931008,2.015825373709684,0.01586203380696094,4,0.01443609608,284.7,0.6179377913266006,4.2059247840793167e-4,1.2456546791302813e-6,9.801750136621314e-9,30.02,1245.6546791302812,420.59247840793165,9.801750136621314
221019,UP,1,2,41,2022-10-19,JWP,UP-1,2,T0,2022-12-06,221019_041,2,465468,2368,283,JWP,UP-1,T0,2,FALSE,FALSE,FALSE,FALSE,FALSE,989858,10376.444444444443,15256.555555555557,3.79699421641754,4.310213283779957,37.41652021107459,9,9,0,WARN,469.29667083561475,2.3049128367670364,0.01854940317095019,0,0.01481612669,284.85,0.6338710520905473,2.974735744851624e-4,1.4610175248185291e-6,1.175792970362193e-8,0.38,1461.0175248185292,297.4735744851624,11.75792970362193
221019,UP,1,2,43,2022-10-19,JWP,UP-1,2,T2,2022-12-06,221019_043,2,508006,2315,5638,JWP,UP-1,T2,2,FALSE,FALSE,FALSE,FALSE,FALSE,989858,10376.444444444443,15256.555555555557,3.79699421641754,4.310213283779957,37.41652021107459,9,9,0,WARN,512.1845638465314,2.2533248383089903,0.36954606034564375,2,0.01481612669,284.85,0.6338710520905473,3.2465896834993894e-4,1.428317385960682e-6,2.3424455006721008e-7,10.02,1428.3173859606818,324.65896834993896,NA
221019,UP,1,2,44,2022-10-19,JWP,UP-1,2,T3,2022-12-06,221019_044,2,552818,2192,190,JWP,UP-1,T3,2,FALSE,FALSE,FALSE,FALSE,FALSE,989858,10376.444444444443,15256.555555555557,3.79699421641754,4.310213283779957,37.41652021107459,9,9,0,WARN,557.3651614676044,2.1336017475478646,0.01245366290629164,3,0.01481612669,284.85,0.6338710520905473,3.532976412980881e-4,1.3524283844603952e-6,7.894016408792104e-9,20,1352.4283844603951,353.29764129808814,7.894016408792104
221019,UP,1,2,45,2022-10-19,JWP,UP-1,2,T4,2022-12-06,221019_045,2,13174,0,571,JWP,UP-1,T4,2,FALSE,FALSE,FALSE,FALSE,FALSE,989858,10376.444444444443,15256.555555555557,3.79699421641754,4.310213283779957,37.41652021107459,9,9,0,WARN,13.282361712488052,0,0.03742653431311858,4,0.01481612669,284.85,0.6338710520905473,8.419304592942005e-6,0,2.3723596681159443e-8,30,NA,NA,23.723596681159442
221019,UP,1,2,42,2022-10-19,JWP,UP-1,2,T1,2022-12-06,221019_042,2,268537,1439,2962,JWP,UP-1,T1,2,FALSE,FALSE,FALSE,FALSE,FALSE,989858,10376.444444444443,15256.555555555557,3.79699421641754,4.310213283779957,37.41652021107459,9,9,0,WARN,270.7458302099897,1.4006628260590226,0.19414605014966244,1,0.01481612669,284.85,0.6338710520905473,1.7161794424433484e-4,8.878396191781518e-7,1.2306356106759068e-7,5,NA,NA,NA
221019,UP,1,3,49,2022-10-19,JWP,UP-1,3,T1,2022-12-06,221019_049,3,258082,883,303,JWP,UP-1,T1,3,FALSE,FALSE,FALSE,FALSE,FALSE,989858,10376.444444444443,15256.555555555557,3.79699421641754,4.310213283779957,37.41652021107459,9,9,0,WARN,260.2048334205512,0.8594755214802758,0.01986031505582299,1,0.01323266582,284.8,0.5662260156605936,1.4733474608334717e-4,4.866574000855875e-7,1.124542706382275e-8,5.02,NA,147.33474608334717,11.24542706382275
221019,UP,1,3,50,2022-10-19,JWP,UP-1,3,T2,2022-12-06,221019_050,3,1432294,2202,5709,JWP,UP-1,T2,3,FALSE,FALSE,FALSE,FALSE,FALSE,989858,10376.444444444443,15256.555555555557,3.79699421641754,4.310213283779957,37.41652021107459,9,9,0,WARN,1444.0752229107609,2.1433353321625903,0.3741997975369422,2,0.01323266582,284.8,0.5662260156605936,8.176729597829436e-4,1.2136122253549984e-6,2.118816604203436e-7,10.02,1213.6122253549984,817.6729597829436,NA
